Listing_ID,Host_Name,Property_Type,Location,Bedrooms,Bathrooms,Accommodates,Review_Score,Number_of_Reviews,Superhost,Host_Experience,Cleaning_Fee,Minimum_Nights,Amenities_Score,Instant_Bookable,Nightly_Price
990098,Sophie Khan,House,Outer Suburb,3,3,6,,19,No,2,,1,7.0,No,313.21
993151,Noah Lee,Townhouse,Inner Suburb,3,2,5,4.14,103,Yes,3,70.0,1,5.0,Yes,307.39
996389,Minh Le,Apartment,Outer Suburb,1,1,3,4.07,16,No,1,52.0,2,4.0,No,233.87
997156,Hannah Le,Studio,Outer Suburb,1,2,4,4.57,117,Yes,1,48.0,2,6.0,Yes,248.55
991616,Omar Chen,Apartment,Outer Suburb,1,2,2,4.21,86,No,0,38.0,3,4.0,Yes,146.1
995523,Henry King,Apartment,Inner Suburb,1,2,2,4.36,90,Yes,12,57.0,2,6.0,Yes,239.5
992455,Mia Scott,Apartment,Inner Suburb,2,1,3,4.39,20,No,2,44.0,2,4.0,Yes,219.75
997496,Thomas Harris,Apartment,Inner Suburb,1,1,3,4.3,8,No,0,55.0,1,4.0,Yes,299.4
996478,Mei Jones,Townhouse,Inner Suburb,3,2,6,4.47,83,Yes,14,69.0,2,5.0,Yes,351.96
994603,Grace Walker,Townhouse,Regional,2,2,4,4.42,24,No,0,68.0,1,7.0,No,339.02
993181,Ethan Lee,Studio,Regional,1,2,4,4.77,41,No,2,51.0,1,7.0,Yes,159.89
995592,Noah Patel,Townhouse,Inner Suburb,2,2,5,4.46,54,No,4,71.0,3,7.0,No,355.59
994084,Lucas Wang,House,Outer Suburb,2,2,4,4.69,19,No,6,69.0,1,7.0,No,350.84
995417,Thomas Lee,House,Inner Suburb,3,2,5,4.18,54,No,1,83.0,2,6.0,Yes,459.74
996845,Aisha Tran,Apartment,CBD,2,2,4,4.58,46,No,1,74.0,3,7.0,No,339.88
993202,Zoe Wang,Apartment,Inner Suburb,1,2,3,4.72,103,No,2,58.0,1,8.0,Yes,231.16
996950,Michael Tran,Apartment,CBD,3,2,5,4.9,46,Yes,3,76.0,7,4.0,Yes,296.8
993000,Zoe Thomas,Apartment,Outer Suburb,2,3,6,4.42,47,No,15,66.0,1,5.0,No,129.64
992078,Lily Lee,Studio,Inner Suburb,1,2,3,4.19,123,Yes,1,57.0,1,4.0,Yes,184.04
996938,Ethan Le,Apartment,CBD,3,3,6,4.52,34,No,1,68.0,1,5.0,No,319.67
997608,Mai White,Studio,Outer Suburb,1,2,1,4.42,78,No,8,51.0,7,3.0,Yes,308.58
994509,Omar Le,House,CBD,3,3,5,4.71,24,Yes,1,76.0,2,6.0,Yes,396.71
996147,Lucas Anderson,House,Outer Suburb,3,2,6,4.7,16,No,2,64.0,2,8.0,Yes,338.29
995245,Lily Walker,House,Outer Suburb,4,2,10,4.49,65,Yes,11,97.0,3,8.0,Yes,339.83
996675,An Wang,Villa,Outer Suburb,4,3,8,4.31,71,Yes,14,76.0,1,7.0,Yes,485.97
993314,Mei Nguyen,House,Regional,5,3,10,4.6,70,No,15,108.0,1,8.0,Yes,445.2
994494,Emily Ali,House,Regional,3,2,6,3.77,61,No,3,67.0,3,6.0,No,282.49
997445,Grace Thomas,House,Inner Suburb,3,2,5,4.48,49,Yes,1,66.0,2,5.0,No,342.22
995247,Liam White,Studio,Regional,1,1,3,3.89,16,No,0,36.0,3,2.0,Yes,148.37
993470,Ben Taylor,Townhouse,Regional,4,2,8,4.44,105,Yes,4,92.0,3,8.0,Yes,409.32
997240,James Young,Apartment,Inner Suburb,1,1,3,4.5,19,No,1,41.0,2,6.0,No,104.65
993887,Mia Ali,House,Regional,4,3,9,4.29,54,No,2,72.0,3,4.0,No,359.72
992416,Samuel Smith,Villa,Inner Suburb,5,4,9,4.23,13,No,5,92.0,2,5.0,Yes,416.82
996103,Sarah Le,Apartment,Outer Suburb,1,2,3,4.64,2,No,1,67.0,3,9.0,Yes,168.26
993183,Thomas Wang,Studio,Inner Suburb,1,1,1,4.59,19,No,0,51.0,2,3.0,Yes,171.11
994295,Wei Jones,House,CBD,4,3,8,4.46,2,No,0,94.0,2,7.0,No,525.33
997593,Noah Scott,Apartment,Inner Suburb,1,1,4,4.58,60,Yes,15,50.0,1,5.0,Yes,267.47
991044,Olivia Scott,Studio,Outer Suburb,1,1,1,4.64,92,No,3,68.0,4,8.0,No,330.08
997250,Thomas Young,House,Inner Suburb,4,2,8,4.37,21,No,3,86.0,1,6.0,Yes,330.45
992595,Wei Chen,Studio,CBD,1,1,4,4.4,0,No,0,59.0,1,6.0,No,236.85
991260,Ethan King,Townhouse,Inner Suburb,4,3,10,4.77,40,Yes,0,108.0,2,8.0,No,397.31
996126,An Wang,Townhouse,Inner Suburb,2,2,3,4.4,35,N,0,67.0,1,7.0,No,281.64
995298,Mia Khan,Apartment,CBD,1,1,4,4.42,69,No,3,49.0,3,6.0,Yes,345.41
993055,Omar Taylor,House,Outer Suburb,4,3,7,4.79,9,No,2,86.0,1,6.0,No,316.24
995804,Thomas Ali,House,Inner Suburb,3,2,6,4.92,79,Yes,3,79.0,1,6.0,Yes,425.65
995364,Jack Brown,Apartment,CBD,2,2,4,4.29,7,No,1,60.0,1,4.0,Yes,377.39
993909,Daniel Chen,Apartment,CBD,1,1,2,4.51,21,Yes,1,53.0,2,2.0,No,235.56
991534,Lucas Singh,Apartment,CBD,1,2,2,4.22,17,No,1,67.0,2,4.0,No,389.05
997311,Ava Singh,Apartment,CBD,1,1,2,,3,No,0,48.0,4,6.0,Yes,356.65
991066,Olivia Tran,Townhouse,CBD,3,3,8,4.5,51,Yes,7,78.0,1,6.0,Yes,421.08
991980,Hannah King,Apartment,CBD,1,2,2,4.94,23,Yes,2,63.0,1,7.0,No,416.52
997107,Lily Khan,Studio,Regional,1,1,2,4.55,11,No,3,24.0,3,4.0,No,151.05
993193,David Singh,House,Regional,5,2,10,4.37,230,No,5,79.0,1,,Yes,422.19
994544,Amelia Singh,Apartment,Outer Suburb,1,1,2,4.36,42,No,10,37.0,2,3.0,Yes,236.04
996164,Mei Le,House,CBD,3,2,6,4.08,8,No,1,72.0,1,7.0,Yes,406.41
994247,Priya Taylor,Studio,Regional,1,2,2,4.38,5,No,1,41.0,2,5.0,No,199.0
990239,Michael Walker,Apartment,Regional,2,1,4,4.46,72,Yes,7,72.0,1,8.0,Yes,258.83
995933,Noah Harris,Apartment,Inner Suburb,1,2,1,4.63,73,Yes,1,40.0,4,4.0,Yes,121.12
997597,Priya Brown,Studio,Inner Suburb,1,1,4,4.17,74,Yes,10,33.0,1,1.0,Yes,211.05
990653,Anna Tran,Apartment,Inner Suburb,2,2,4,4.77,21,No,2,50.0,1,4.0,No,266.29
992382,William Brown,Apartment,Inner Suburb,2,2,4,4.53,25,Yes,4,54.0,1,7.0,Yes,245.76
996441,Liam Taylor,House,Inner Suburb,3,2,7,5.0,52,Yes,11,67.0,1,6.0,Yes,361.46
996688,Samuel Ali,Townhouse,Outer Suburb,3,2,6,4.39,62,Yes,2,82.0,2,6.0,Yes,427.91
994557,Noah Taylor,Apartment,Outer Suburb,1,1,4,4.87,18,No,0,52.0,2,5.0,No,113.99
992159,Amelia Harris,House,Regional,3,2,7,4.51,54,No,7,72.0,1,5.0,Yes,300.27
994683,Ben Wang,Studio,CBD,1,1,3,4.64,15,No,6,51.0,1,6.0,No,282.23
997440,Daniel Lee,Townhouse,Regional,4,2,10,4.7,16,No,1,93.0,1,7.0,No,307.48
995634,Mei Jones,House,Outer Suburb,3,1,8,4.38,75,No,3,74.0,2,4.0,Yes,350.08
993623,Wei Taylor,House,CBD,3,2,7,4.23,35,Yes,7,58.0,1,3.0,Yes,452.42
993761,Lily Singh,Townhouse,Regional,4,2,8,4.59,50,No,11,90.0,3,7.0,No,397.87
991643,Mai Thomas,Apartment,Outer Suburb,2,2,4,4.35,26,No,4,38.0,1,4.0,No,182.01
990124,Samuel Harris,House,Regional,4,3,8,4.6,58,Yes,3,99.0,4,7.0,Yes,414.77
991858,Emma Ali,House,CBD,2,2,5,4.25,42,No,2,62.0,3,6.0,Yes,345.03
990147,Ethan Anderson,Apartment,Outer Suburb,1,1,4,4.37,63,Yes,14,63.0,3,7.0,No,122.35
995758,Omar Brown,Apartment,Inner Suburb,1,1,2,4.05,87,No,8,20.0,3,5.0,Yes,209.92
991023,Hannah Young,Studio,CBD,1,2,2,4.15,116,No,3,53.0,1,4.0,Yes,257.96
990119,Hannah Patel,House,CBD,4,2,8,4.64,62,Yes,1,88.0,3,8.0,No,564.25
992357,Priya Smith,House,CBD,3,2,8,4.4,20,No,1,59.0,3,5.0,No,428.0
993706,Ava Nguyen,House,CBD,3,3,6,4.94,49,Yes,15,92.0,2,8.0,No,515.83
992428,Chloe Anderson,House,Inner Suburb,5,3,10,4.63,18,No,1,96.0,2,8.0,No,460.82
992720,Samuel Patel,House,CBD,5,3,10,4.11,38,No,1,83.0,7,5.0,Yes,448.42
993622,Lucas Nguyen,Townhouse,Inner Suburb,2,1,6,4.75,70,No,2,73.0,4,10.0,Yes,414.39
997172,Aisha Wilson,House,Inner Suburb,4,2,7,4.28,56,Yes,4,99.0,3,6.0,Yes,402.56
996779,Sophie Martin,House,Inner Suburb,2,2,3,4.51,25,No,1,76.0,1,5.0,Yes,313.64
994834,Mia Tran,Apartment,CBD,1,1,2,4.25,38,No,0,33.0,1,4.0,Yes,214.18
997746,Emily Tran,House,Outer Suburb,3,2,8,4.66,67,Yes,10,56.0,1,6.0,Yes,466.93
995945,Oliver Singh,Apartment,Regional,1,1,2,4.52,31,No,5,45.0,1,2.0,No,176.95
997964,Emma Young,Villa,Outer Suburb,3,3,6,4.22,1,No,0,71.0,2,6.0,No,385.13
997287,An Lee,Apartment,Outer Suburb,2,2,4,4.37,45,No,9,71.0,2,7.0,Yes,226.15
991052,Jack Tran,Studio,Regional,1,2,2,4.12,10,No,2,47.0,2,3.0,Yes,90.87
993656,Emily Taylor,Villa,Inner Suburb,5,3,10,4.64,35,Yes,5,88.0,1,5.0,No,442.69
995419,Anna Walker,Villa,CBD,5,4,10,4.37,29,No,15,116.0,1,8.0,No,605.09
991330,Liam Le,Apartment,Outer Suburb,1,2,4,4.79,47,No,6,40.0,1,6.0,No,165.86
997439,Olivia Nguyen,Studio,Outer Suburb,1,2,4,4.78,87,Yes,6,59.0,2,7.0,No,249.69
995586,Henry Young,Apartment,CBD,1,1,1,,13,No,3,46.0,2,5.0,Yes,167.25
993403,Lucas Anderson,Studio,Inner Suburb,1,1,4,4.41,29,No,6,57.0,3,3.0,Yes,186.82
994921,Lily Patel,Villa,Outer Suburb,4,3,7,3.93,7,No,0,85.0,1,6.0,No,378.84
992746,Oliver Patel,House,Regional,4,3,7,4.34,29,No,9,99.0,2,7.0,Yes,468.55
997809,Amelia Young,Apartment,Inner Suburb,2,2,3,4.28,27,Yes,2,54.0,7,4.0,Yes,274.89
997012,Grace Walker,Villa,CBD,4,3,10,4.54,30,No,3,82.0,3,8.0,Yes,561.72
990093,Omar Scott,Studio,Outer Suburb,1,1,3,4.23,33,Yes,2,39.0,2,6.0,Yes,194.9
993929,Michael Brown,Studio,Inner Suburb,1,1,3,4.43,39,No,1,55.0,2,7.0,Yes,132.94
997219,Oliver Wilson,House,Inner Suburb,4,3,8,4.63,11,No,6,74.0,2,4.0,No,431.5
994713,Emily Walker,House,CBD,3,3,6,4.13,63,Yes,7,73.0,1,5.0,No,513.1
997035,Lucas Ali,Townhouse,CBD,3,1,8,4.16,107,No,7,66.0,2,6.0,Yes,429.72
990339,Mei Nguyen,Townhouse,Inner Suburb,2,2,5,4.57,72,Yes,8,57.0,1,5.0,Yes,432.5
990454,Jack Chen,Townhouse,Inner Suburb,3,2,8,4.12,36,No,2,69.0,1,5.0,Yes,381.61
992849,Lily Lee,Townhouse,Regional,3,2,8,4.04,33,No,3,61.0,1,7.0,Yes,281.01
993473,Lily Singh,Apartment,Outer Suburb,3,2,8,4.06,12,No,2,69.0,1,8.0,Yes,297.09
996142,Aisha Ali,Studio,Regional,1,2,2,4.16,40,No,13,41.0,2,6.0,No,188.64
995588,Lily Ali,Apartment,Inner Suburb,1,2,2,4.67,34,No,3,38.0,3,6.0,Yes,202.8
994933,Oliver Le,House,Outer Suburb,3,3,5,4.65,13,No,1,87.0,3,4.0,Yes,177.4
990749,Ava King,Apartment,Inner Suburb,2,3,4,4.54,12,No,1,77.0,3,10.0,No,192.28
996699,Noah Thomas,Apartment,Inner Suburb,2,2,4,4.2,34,No,4,52.0,5,5.0,No,220.18
990234,Priya Taylor,Apartment,Regional,2,2,6,4.2,60,No,3,67.0,4,5.0,No,258.87
992850,Thomas Lee,House,Inner Suburb,5,3,9,4.68,16,No,2,89.0,3,8.0,Yes,481.62
993087,Sarah Martin,House,CBD,3,2,7,,33,Yes,3,,1,8.0,Yes,492.0
996406,Anna Thomas,Villa,Regional,4,2,10,4.62,103,No,11,93.0,1,8.0,Yes,463.93
996086,Thomas Le,Apartment,CBD,2,2,5,4.12,64,Yes,2,62.0,1,5.0,No,313.38
993102,Oliver Thomas,Studio,Outer Suburb,1,1,2,4.73,78,Yes,2,50.0,4,6.0,No,226.96
994868,Daniel Patel,Apartment,Inner Suburb,3,2,5,4.82,70,No,1,91.0,10,7.0,Yes,280.9
990086,Sarah Young,Apartment,Regional,2,2,5,4.19,135,No,2,52.0,1,5.0,No,302.98
991103,Lily Walker,Villa,Regional,5,3,10,4.21,48,No,2,102.0,3,7.0,Yes,399.87
996825,Mai Ali,House,Regional,2,2,4,4.68,35,No,1,40.0,2,5.0,Yes,389.54
991340,James Clark,Apartment,CBD,1,1,4,4.59,36,No,5,39.0,2,6.0,Yes,382.92
993394,Lucas Khan,Apartment,Outer Suburb,1,1,1,4.52,130,Yes,2,58.0,2,7.0,Yes,380.41
993276,Grace Ali,House,Outer Suburb,4,2,7,5.0,67,Yes,0,89.0,1,10.0,Yes,513.79
994783,Ben Le,Apartment,Regional,1,1,3,4.47,125,No,5,58.0,3,9.0,No,166.6
990702,Linh Smith,House,Regional,3,2,5,4.01,41,Yes,4,76.0,3,7.0,No,326.53
995003,Ben Khan,Townhouse,Regional,3,3,8,4.65,77,No,4,78.0,10,9.0,Yes,295.68
990674,Emma Walker,Studio,Inner Suburb,1,1,2,4.54,89,Yes,3,43.0,1,5.0,Yes,219.23
990181,Sophie Taylor,Studio,Regional,1,1,2,4.52,29,No,2,44.0,5,4.0,No,155.98
991482,Priya Wilson,Apartment,Regional,1,1,3,4.39,38,No,2,40.0,3,3.0,No,55.0
990870,Grace Thomas,Townhouse,Outer Suburb,3,3,6,4.36,73,Yes,5,87.0,1,8.0,No,344.3
990711,Mai Wilson,Studio,Inner Suburb,1,1,2,4.14,31,No,4,36.0,1,4.0,No,160.24
992551,Zoe White,House,Outer Suburb,5,3,10,4.79,64,Yes,9,97.0,2,6.0,No,407.98
996863,Olivia Ali,House,Outer Suburb,2,2,3,4.8,27,Yes,4,70.0,2,5.0,No,215.71
996462,Ben Tran,Apartment,CBD,1,2,4,4.69,81,No,10,55.0,2,4.0,Yes,224.4
997264,Minh Smith,Villa,Regional,5,3,10,4.47,74,Yes,5,104.0,2,10.0,Yes,557.59
996611,Anna Taylor,Apartment,Inner Suburb,1,1,2,4.16,3,No,2,42.0,3,2.0,No,169.5
992421,Zoe Young,House,Inner Suburb,4,2,7,4.48,79,No,3,83.0,2,6.0,Yes,440.03
997136,Ava Jones,Studio,Inner Suburb,1,2,3,4.86,28,Yes,0,62.0,2,4.0,No,212.4
994465,Ethan Anderson,Townhouse,Regional,3,2,8,4.68,60,Yes,5,62.0,1,8.0,Yes,227.41
997984,Olivia Smith,House,Regional,4,3,8,4.3,78,Yes,10,67.0,1,6.0,No,277.4
994733,Ethan Jones,House,CBD,3,2,6,4.17,16,No,1,88.0,7,5.0,No,476.29
995682,Noah King,Apartment,Inner Suburb,1,2,1,3.81,32,No,3,54.0,1,5.0,No,182.07
996263,Mei Wang,House,Outer Suburb,4,2,9,4.43,36,Yes,2,91.0,2,6.0,No,423.51
992828,Linh Khan,Apartment,Outer Suburb,1,1,1,4.24,93,No,2,39.0,1,6.0,No,186.42
995151,Mei Martin,Apartment,Regional,1,1,2,4.49,123,No,15,30.0,4,4.0,No,194.31
992477,Hannah Clark,Apartment,Inner Suburb,2,1,6,4.31,10,No,0,60.0,1,6.0,Yes,308.47
990416,Michael Taylor,House,Regional,4,2,9,4.81,83,Yes,4,80.0,2,6.0,Yes,363.33
993207,Oliver Walker,Studio,Outer Suburb,1,2,4,4.36,48,Yes,3,63.0,3,5.0,Yes,216.88
995013,Minh Young,Apartment,Outer Suburb,3,2,7,4.55,28,Yes,3,73.0,5,4.0,No,303.9
992524,Noah King,Townhouse,Outer Suburb,2,2,4,4.29,22,Yes,1,61.0,3,6.0,Yes,340.67
995358,Thomas Harris,Apartment,CBD,3,2,5,4.45,41,No,15,65.0,1,6.0,Yes,385.05
996933,Isla Brown,House,CBD,4,3,9,4.61,31,Yes,1,83.0,1,9.0,Yes,505.42
992777,Amelia Nguyen,House,Regional,3,3,7,4.45,73,No,15,62.0,2,7.0,No,384.17
995575,Priya Anderson,Apartment,Regional,2,1,6,4.69,45,No,2,49.0,3,8.0,Yes,172.69
994791,Henry Young,Apartment,Inner Suburb,1,2,4,4.34,15,No,2,46.0,1,4.0,Yes,271.93
997912,Michael Smith,Studio,CBD,1,1,1,4.02,17,No,1,42.0,2,4.0,Yes,250.18
997396,Mei Jones,Townhouse,Inner Suburb,2,2,5,3.98,56,Yes,0,57.0,2,6.0,Yes,303.48
995830,Arjun Khan,Apartment,Outer Suburb,3,1,5,4.29,23,No,7,69.0,1,6.0,No,329.83
990407,Emily Wang,Studio,Inner Suburb,1,2,3,4.22,81,No,4,52.0,14,4.0,Yes,259.64
990422,Mia Ali,Apartment,Outer Suburb,1,2,1,3.83,5,No,1,38.0,2,5.0,Yes,181.89
990304,Linh Anderson,Apartment,Regional,1,1,2,4.72,31,Yes,3,70.0,3,7.0,No,262.88
997087,Sarah Harris,Apartment,Inner Suburb,2,3,4,4.14,19,No,6,73.0,3,7.0,Yes,340.58
992514,Isla Anderson,Studio,Inner Suburb,1,1,1,4.13,66,Yes,0,38.0,3,3.0,Yes,81.85
992539,Henry Wang,Villa,Outer Suburb,3,2,7,4.35,14,No,0,73.0,2,8.0,Yes,338.14
995888,Daniel Le,House,CBD,3,2,8,3.92,64,Yes,4,77.0,1,7.0,Yes,409.21
993658,Grace Le,Townhouse,CBD,3,2,6,4.64,24,No,0,54.0,2,5.0,Yes,384.37
996870,An Chen,House,Inner Suburb,3,2,5,4.37,45,No,8,74.0,1,8.0,Yes,425.15
994074,Linh Anderson,Apartment,Outer Suburb,1,1,4,4.02,27,No,1,54.0,1,6.0,Yes,233.5
993242,Lily Singh,Villa,Regional,4,3,10,4.21,37,Yes,2,103.0,2,8.0,Yes,320.84
995715,Daniel White,Studio,Inner Suburb,1,2,4,4.53,24,No,2,55.0,2,10.0,Yes,354.52
995564,Linh Young,House,Regional,3,3,5,4.33,26,Yes,1,85.0,1,7.0,Yes,353.33
992075,Linh Singh,Apartment,Inner Suburb,2,2,4,4.01,14,No,7,67.0,1,2.0,No,102.84
996050,Aisha Jones,Apartment,Outer Suburb,2,2,5,4.27,81,No,6,56.0,2,6.0,No,194.05
991014,Amelia Le,Apartment,Outer Suburb,2,2,5,4.54,39,Yes,0,64.0,3,6.0,Yes,268.83
993440,Samuel Harris,Apartment,Outer Suburb,2,1,6,4.55,13,No,0,42.0,4,4.0,No,331.73
994257,Emily Jones,Townhouse,CBD,2,2,3,4.79,50,Yes,5,57.0,3,10.0,Yes,484.7
992053,Michael Walker,Studio,Outer Suburb,1,2,2,3.98,51,No,11,66.0,1,6.0,Yes,205.82
994688,Hannah White,Studio,Outer Suburb,1,1,2,4.51,171,Yes,11,50.0,4,6.0,Yes,335.94
991001,Liam Harris,Apartment,Outer Suburb,1,1,4,4.64,25,No,5,48.0,3,4.0,Yes,219.94
991964,Grace King,House,Outer Suburb,4,2,8,4.45,35,Yes,2,51.0,2,5.0,Yes,393.79
995345,Oliver Chen,House,CBD,2,2,3,4.2,16,No,6,55.0,1,5.0,No,393.15
990675,Oliver White,Studio,Regional,1,2,3,4.71,39,No,2,53.0,1,4.0,No,182.13
991349,Samuel Lee,Apartment,Inner Suburb,1,1,3,4.5,6,No,1,45.0,1,4.0,No,272.97
996875,William Chen,Apartment,Regional,1,2,1,5.0,33,Yes,1,55.0,1,4.0,Yes,140.93
996245,Lucas Thomas,Studio,Outer Suburb,1,2,4,4.18,10,No,4,66.0,1,5.0,Yes,124.92
995796,Emily Anderson,Townhouse,Inner Suburb,3,2,8,4.27,4,No,3,64.0,3,4.0,No,384.81
997438,Olivia Tran,Apartment,Outer Suburb,1,1,2,4.24,28,No,5,26.0,2,2.0,No,227.99
995163,Jack Brown,Apartment,Outer Suburb,1,2,1,4.4,31,No,5,59.0,2,6.0,Yes,243.25
996511,Michael Wilson,Apartment,CBD,1,1,4,,128,No,13,,2,9.0,Yes,291.54
993335,Linh Taylor,Apartment,Regional,1,1,2,4.03,4,No,1,48.0,3,7.0,Yes,226.27
997961,Arjun Taylor,Villa,CBD,4,3,9,4.64,36,No,5,90.0,2,6.0,Yes,509.42
996842,Ben Nguyen,Townhouse,Inner Suburb,2,2,6,4.43,74,No,10,36.0,3,3.0,No,259.91
993673,Ben Lee,Apartment,Inner Suburb,1,1,3,4.8,48,Yes,8,56.0,3,5.0,No,214.94
993298,Mei Harris,Apartment,Regional,1,1,3,4.89,56,Yes,2,55.0,3,6.0,Yes,191.84
997963,Mei Walker,Apartment,Inner Suburb,3,2,8,4.58,28,Yes,7,88.0,3,9.0,Yes,355.42
996166,Isla Ali,Apartment,Inner Suburb,2,2,4,4.45,19,No,1,66.0,2,4.0,Yes,175.74
997921,Lily Young,House,Inner Suburb,4,3,8,4.44,23,Yes,0,90.0,1,8.0,Yes,448.43
997032,Mai Taylor,Apartment,Outer Suburb,1,1,1,4.37,53,No,7,39.0,3,1.0,No,125.24
995032,Linh Thomas,House,Inner Suburb,4,3,10,4.37,23,No,7,71.0,10,6.0,No,465.87
994470,Ben Brown,House,Outer Suburb,4,3,9,4.16,46,No,3,81.0,2,4.0,Yes,473.55
990311,Lily Khan,Studio,CBD,1,2,1,4.2,55,No,2,58.0,2,6.0,Yes,192.34
995761,Zoe Brown,Villa,CBD,4,3,10,4.36,28,No,8,82.0,3,5.0,Yes,521.54
993787,Oliver Lee,Apartment,CBD,2,1,6,4.63,21,No,10,63.0,1,5.0,No,332.28
996692,Mia Nguyen,Apartment,Outer Suburb,3,3,6,4.08,59,No,5,62.0,2,3.0,No,272.45
990681,Jack King,Studio,Regional,1,1,3,4.62,66,Yes,4,24.0,1,3.0,Yes,142.26
992492,Omar Young,Apartment,Inner Suburb,1,2,2,4.41,75,Yes,8,53.0,7,3.0,Yes,305.62
993137,Emma Tran,Apartment,Inner Suburb,1,2,3,4.66,46,No,2,73.0,2,7.0,No,247.84
993802,Noah Anderson,Apartment,Outer Suburb,1,1,3,4.21,45,No,6,27.0,1,3.0,Yes,242.8
992125,Grace Patel,apartment,Outer Suburb,2,2,3,5.0,5,No,2,67.0,1,8.0,No,300.14
993504,William Wilson,Apartment,Outer Suburb,2,2,6,3.99,34,Yes,3,46.0,5,4.0,No,204.1
991944,Liam Scott,Apartment,Outer Suburb,2,2,5,4.53,39,Yes,6,60.0,7,6.0,No,211.64
994403,Grace Lee,Apartment,Outer Suburb,1,1,3,4.23,31,No,6,47.0,1,2.0,Yes,226.99
991957,Daniel Le,House,Inner Suburb,2,2,4,4.4,27,No,3,77.0,7,8.0,Yes,248.22
993391,Omar Nguyen,House,Inner Suburb,4,2,7,4.2,35,No,7,75.0,5,5.0,Yes,371.43
992639,Chloe Chen,House,Outer Suburb,3,2,8,4.49,30,No,5,100.0,1,7.0,No,308.62
992151,Daniel Tran,Studio,CBD,1,2,2,4.61,28,No,4,46.0,4,4.0,Yes,276.96
993568,Anna Khan,House,Inner Suburb,3,3,6,4.51,19,No,2,87.0,2,5.0,No,277.51
992007,Omar Smith,House,Outer Suburb,5,3,10,4.48,24,No,6,78.0,1,6.0,Yes,473.73
996012,Noah Lee,Villa,Inner Suburb,4,3,10,4.6,77,Yes,6,82.0,2,7.0,Yes,496.33
990877,Michael Brown,Apartment,Inner Suburb,3,3,5,4.48,110,Yes,2,76.0,3,5.0,Yes,338.36
991461,Lucas King,Studio,Inner Suburb,1,2,2,4.52,161,Yes,1,59.0,1,6.0,Yes,197.2
992500,Wei Lee,Townhouse,CBD,3,2,6,4.78,105,No,1,60.0,1,4.0,Yes,413.13
994045,William Taylor,Apartment,Outer Suburb,1,1,2,3.49,2,No,2,25.0,3,2.0,No,245.42
992251,Olivia Lee,Apartment,Outer Suburb,1,2,2,4.77,27,No,0,57.0,3,7.0,Yes,144.95
990739,Jack Wilson,House,Outer Suburb,4,2,8,4.61,49,Yes,6,95.0,2,7.0,Yes,405.02
990837,Michael Nguyen,Studio,Outer Suburb,1,2,1,4.69,19,No,1,51.0,2,5.0,Yes,255.24
991106,Lily Lee,House,CBD,2,2,6,4.54,15,Yes,1,71.0,7,7.0,No,388.26
996617,Henry Smith,Studio,Inner Suburb,1,2,3,4.01,96,No,2,38.0,1,1.0,Yes,102.31
990607,Wei Harris,Townhouse,Outer Suburb,4,2,8,4.98,68,Yes,15,89.0,2,8.0,Yes,450.14
990372,Grace Nguyen,House,CBD,3,2,8,4.19,41,No,1,70.0,5,6.0,Yes,332.28
995726,Mia Walker,Apartment,Regional,1,2,1,4.32,38,No,0,58.0,4,3.0,Yes,55.0
995059,Lucas Martin,Apartment,Inner Suburb,2,1,3,3.93,13,No,3,67.0,1,8.0,Yes,286.69
993456,Grace Ali,Apartment,Outer Suburb,1,1,1,4.34,36,No,3,58.0,2,5.0,Yes,213.5
996732,David Walker,Townhouse,Inner Suburb,2,3,3,4.63,127,Yes,6,59.0,1,5.0,Yes,458.71
990585,Henry Tran,House,Outer Suburb,3,2,7,,55,No,9,,2,7.0,Yes,391.42
990825,Mia Chen,House,Inner Suburb,5,3,10,4.13,18,No,3,94.0,1,8.0,Yes,455.97
991662,Omar Patel,Apartment,Inner Suburb,2,2,4,,16,No,1,,4,6.0,No,217.61
996637,Mia Scott,House,Outer Suburb,3,2,7,4.79,105,No,3,77.0,1,7.0,Yes,349.88
997946,Mia Jones,Apartment,Inner Suburb,2,1,4,4.55,76,No,15,65.0,5,7.0,Yes,302.37
995679,Hannah Patel,House,Regional,4,3,8,3.96,32,No,1,79.0,2,4.0,No,413.19
990046,Mia Singh,Apartment,Inner Suburb,2,1,5,3.97,65,No,1,56.0,2,5.0,Yes,296.09
994060,Michael Lee,Apartment,CBD,1,1,2,4.3,20,No,5,45.0,1,4.0,No,337.88
990913,Oliver Clark,Villa,Outer Suburb,5,3,10,4.54,156,No,12,86.0,2,7.0,Yes,490.6
990230,Wei Martin,House,Inner Suburb,4,2,8,4.74,67,Yes,8,61.0,1,4.0,No,393.81
997448,William Jones,Apartment,Outer Suburb,3,2,5,4.45,38,No,7,74.0,2,3.0,No,279.24
993344,An Wilson,Townhouse,Regional,2,2,4,4.3,25,No,2,50.0,3,7.0,No,167.52
995407,Mia Patel,House,Regional,3,2,7,4.68,98,Yes,8,47.0,2,5.0,No,261.06
996964,Hannah Scott,Apartment,Outer Suburb,1,2,4,4.44,55,No,12,66.0,3,2.0,Yes,203.6
994103,Samuel Scott,House,Outer Suburb,3,2,6,4.21,42,No,1,60.0,2,4.0,Yes,361.02
991336,Liam Singh,House,CBD,3,2,6,4.35,68,Yes,5,84.0,2,7.0,No,433.88
